gene_id	log2FC	pvalue
ENSG00000235443	0.1	1
ENSG00000235452	0.1	1
ENSG00000235453	0.1	1
ENSG00000235568	0.1	1
ENSG00000235569	0.1	1
ENSG00000235588	0.1	1
ENSG00000235589	0.1	1
ENSG00000235608	0.1	1
ENSG00000235631	0.1	1
ENSG00000235650	0.1	1
ENSG00000235657	0.1	1
ENSG00000235658	0.1	1
ENSG00000235676	0.1	1
ENSG00000235680	0.1	1
ENSG00000235692	0.1	1
ENSG00000235696	0.1	1
ENSG00000235699	0.1	1
ENSG00000235708	0.1	1
ENSG00000235711	0.1	1
ENSG00000235712	0.1	1
ENSG00000235715	0.1	1
ENSG00000235718	0.1	1
ENSG00000235744	0.1	1
ENSG00000235750	0.1	1
ENSG00000235754	0.1	1
ENSG00000235758	0.1	1
ENSG00000235769	0.1	1
ENSG00000235773	0.1	1
ENSG00000235780	0.1	1
ENSG00000235831	0.1	1
ENSG00000235844	0.1	1
ENSG00000235903	0.1	1
ENSG00000235905	0.1	1
ENSG00000235915	0.1	1
ENSG00000235925	0.1	1
ENSG00000235941	0.1	1
ENSG00000235942	0.1	1
ENSG00000235956	0.1	1
ENSG00000235960	0.1	1
ENSG00000235961	0.1	1
ENSG00000235966	0.1	1
ENSG00000235985	0.1	1
ENSG00000235986	0.1	1
ENSG00000236011	0.1	1
ENSG00000236014	0.1	1
ENSG00000236027	0.1	1
ENSG00000236032	0.1	1
ENSG00000236063	0.1	1
ENSG00000236104	0.1	1
ENSG00000236125	0.1	1
ENSG00000236149	0.1	1
ENSG00000236170	0.1	1
ENSG00000236177	0.1	1
ENSG00000236178	0.1	1
ENSG00000236183	0.1	1
ENSG00000236196	0.1	1
ENSG00000236210	0.1	1
ENSG00000236221	0.1	1
ENSG00000236222	0.1	1
ENSG00000236227	0.1	1
ENSG00000236236	0.1	1
ENSG00000236237	0.1	1
ENSG00000236250	0.1	1
ENSG00000236251	0.1	1
ENSG00000236271	0.1	1
ENSG00000236279	0.1	1
ENSG00000236315	0.1	1
ENSG00000236320	0.1	1
ENSG00000236334	0.1	1
ENSG00000236342	0.1	1
ENSG00000236346	0.1	1
ENSG00000236353	0.1	1
ENSG00000236362	0.1	1
ENSG00000236396	0.1	1
ENSG00000236398	0.1	1
ENSG00000236399	0.1	1
ENSG00000236418	0.1	1
ENSG00000236424	0.1	1
ENSG00000236428	0.1	1
ENSG00000236443	0.1	1
ENSG00000236444	0.1	1
ENSG00000236490	0.1	1
ENSG00000236502	0.1	1
ENSG00000236515	0.1	1
ENSG00000236543	0.1	1
ENSG00000236560	0.1	1
ENSG00000236561	0.1	1
ENSG00000236609	0.1	1
ENSG00000236625	0.1	1
ENSG00000236632	0.1	1
ENSG00000236637	0.1	1
ENSG00000236649	0.1	1
ENSG00000236672	0.1	1
ENSG00000236693	0.1	1
ENSG00000236697	0.1	1
ENSG00000236699	0.1	1
ENSG00000236719	0.1	1
ENSG00000236759	0.1	1
ENSG00000236761	0.1	1
ENSG00000236765	0.1	1
ENSG00000236778	0.1	1
ENSG00000236782	0.1	1
ENSG00000236802	0.1	1
ENSG00000236808	0.1	1
ENSG00000236826	0.1	1
ENSG00000236843	0.1	1
ENSG00000236859	0.1	1
ENSG00000236873	0.1	1
ENSG00000236884	0.1	1
ENSG00000236895	0.1	1
ENSG00000236902	0.1	1
ENSG00000236925	0.1	1
ENSG00000236927	0.1	1
ENSG00000236949	0.1	1
ENSG00000236967	0.1	1
ENSG00000236979	0.1	1
ENSG00000236980	0.1	1
ENSG00000236981	0.1	1
ENSG00000237022	0.1	1
ENSG00000237038	0.1	1
ENSG00000237046	0.1	1
ENSG00000237051	0.1	1
ENSG00000237052	0.1	1
ENSG00000237056	0.1	1
ENSG00000237071	0.1	1
ENSG00000237095	0.1	1
ENSG00000237103	0.1	1
ENSG00000237110	0.1	1
ENSG00000237112	0.1	1
ENSG00000237114	0.1	1
ENSG00000237123	0.1	1
ENSG00000237155	0.1	1
ENSG00000237165	0.1	1
ENSG00000237172	0.1	1
ENSG00000237190	0.1	1
ENSG00000237192	0.1	1
ENSG00000237216	0.1	1
ENSG00000237254	0.1	1
ENSG00000237258	0.1	1
ENSG00000237284	0.1	1
ENSG00000237289	0.1	1
ENSG00000237330	0.1	1
ENSG00000237333	0.1	1
ENSG00000237335	0.1	1
ENSG00000237344	0.1	1
ENSG00000237353	0.1	1
ENSG00000237378	0.1	1
ENSG00000237388	0.1	1
ENSG00000237403	0.1	1
ENSG00000237405	0.1	1
ENSG00000237412	0.1	1
ENSG00000237440	0.1	1
ENSG00000237441	0.1	1
ENSG00000237452	0.1	1
ENSG00000237459	0.1	1
ENSG00000237462	0.1	1
ENSG00000237482	0.1	1
ENSG00000237495	0.1	1
ENSG00000237508	0.1	1
ENSG00000237515	0.1	1
ENSG00000237521	0.1	1
ENSG00000237524	0.1	1
ENSG00000237541	0.1	1
ENSG00000237582	0.1	1
ENSG00000237599	0.1	1
ENSG00000237611	0.1	1
ENSG00000237649	0.1	1
ENSG00000237651	0.1	1
ENSG00000237671	0.1	1
ENSG00000237693	0.1	1
ENSG00000237700	0.1	1
ENSG00000237702	0.1	1
ENSG00000237703	0.1	1
ENSG00000237710	0.1	1
ENSG00000237724	0.1	1
ENSG00000237727	0.1	1
ENSG00000237733	0.1	1
ENSG00000237763	0.1	1
ENSG00000237777	0.1	1
ENSG00000237808	0.1	1
ENSG00000237814	0.1	1
ENSG00000237825	0.1	1
ENSG00000237829	0.1	1
ENSG00000237834	0.1	1
ENSG00000237881	0.1	1
ENSG00000237889	0.1	1
ENSG00000237900	0.1	1
ENSG00000237918	0.1	1
ENSG00000237962	0.1	1
ENSG00000237988	0.1	1
ENSG00000238056	0.1	1
ENSG00000238057	0.1	1
ENSG00000238074	0.1	1
ENSG00000238104	0.1	1
ENSG00000238114	0.1	1
ENSG00000238130	0.1	1
ENSG00000238134	0.1	1
ENSG00000238142	0.1	1
ENSG00000238196	0.1	1
ENSG00000238203	0.1	1
ENSG00000238205	0.1	1
ENSG00000238227	0.1	1
ENSG00000238238	0.1	1
ENSG00000238243	0.1	1
ENSG00000238289	0.1	1
ENSG00000238295	0.1	1
ENSG00000238297	0.1	1
ENSG00000238300	0.1	1
ENSG00000238311	0.1	1
ENSG00000238316	0.1	1
ENSG00000238317	0.1	1
ENSG00000238326	0.1	1
ENSG00000238344	0.1	1
ENSG00000238363	0.1	1
ENSG00000238371	0.1	1
ENSG00000238372	0.1	1
ENSG00000238379	0.1	1
ENSG00000238382	0.1	1
ENSG00000238387	0.1	1
ENSG00000238390	0.1	1
ENSG00000238391	0.1	1
ENSG00000238410	0.1	1
ENSG00000238420	0.1	1
ENSG00000238423	0.1	1
ENSG00000238440	0.1	1
ENSG00000238444	0.1	1
ENSG00000238456	0.1	1
ENSG00000238478	0.1	1
ENSG00000238482	0.1	1
ENSG00000238485	0.1	1
ENSG00000238489	0.1	1
ENSG00000238493	0.1	1
ENSG00000238498	0.1	1
ENSG00000238503	0.1	1
ENSG00000238509	0.1	1
ENSG00000238519	0.1	1
ENSG00000238529	0.1	1
ENSG00000238531	0.1	1
ENSG00000238551	0.1	1
ENSG00000238554	0.1	1
ENSG00000238561	0.1	1
ENSG00000238570	0.1	1
ENSG00000238575	0.1	1
ENSG00000238578	0.1	1
ENSG00000238594	0.1	1
ENSG00000238597	0.1	1
ENSG00000238616	0.1	1
ENSG00000238622	0.1	1
ENSG00000238627	0.1	1
ENSG00000238628	0.1	1
ENSG00000238645	0.1	1
ENSG00000238649	0.1	1
ENSG00000238650	0.1	1
ENSG00000238658	0.1	1
ENSG00000238669	0.1	1
ENSG00000238680	0.1	1
ENSG00000238685	0.1	1
ENSG00000238694	0.1	1
ENSG00000238707	0.1	1
ENSG00000238724	0.1	1
ENSG00000238741	0.1	1
ENSG00000238745	0.1	1
ENSG00000238754	0.1	1
ENSG00000238761	0.1	1
ENSG00000238764	0.1	1
ENSG00000238793	0.1	1
ENSG00000238795	0.1	1
ENSG00000238804	0.1	1
ENSG00000238819	0.1	1
ENSG00000238825	0.1	1
ENSG00000238832	0.1	1
ENSG00000238835	0.1	1
ENSG00000238854	0.1	1
ENSG00000238862	0.1	1
ENSG00000238882	0.1	1
ENSG00000238886	0.1	1
ENSG00000238898	0.1	1
ENSG00000238901	0.1	1
ENSG00000238902	0.1	1
ENSG00000238906	0.1	1
ENSG00000238908	0.1	1
ENSG00000238917	0.1	1
ENSG00000238934	0.1	1
ENSG00000238936	0.1	1
ENSG00000238941	0.1	1
ENSG00000238942	0.1	1
ENSG00000238961	0.1	1
ENSG00000238966	0.1	1
ENSG00000239002	0.1	1
ENSG00000239005	0.1	1
ENSG00000239008	0.1	1
ENSG00000239014	0.1	1
ENSG00000239021	0.1	1
ENSG00000239023	0.1	1
ENSG00000239030	0.1	1
ENSG00000239035	0.1	1
ENSG00000239041	0.1	1
ENSG00000239043	0.1	1
ENSG00000239057	0.1	1
ENSG00000239075	0.1	1
ENSG00000239079	0.1	1
ENSG00000239080	0.1	1
ENSG00000239093	0.1	1
ENSG00000239096	0.1	1
ENSG00000239108	0.1	1
ENSG00000239112	0.1	1
ENSG00000239122	0.1	1
ENSG00000239127	0.1	1
ENSG00000239128	0.1	1
ENSG00000239129	0.1	1
ENSG00000239137	0.1	1
ENSG00000239142	0.1	1
ENSG00000239149	0.1	1
ENSG00000239153	0.1	1
ENSG00000239169	0.1	1
ENSG00000239175	0.1	1
ENSG00000239182	0.1	1
ENSG00000239183	0.1	1
ENSG00000239184	0.1	1
ENSG00000239189	0.1	1
ENSG00000239190	0.1	1
ENSG00000239195	0.1	1
ENSG00000239197	0.1	1
ENSG00000239221	0.1	1
ENSG00000239228	0.1	1
ENSG00000239264	0.1	1
ENSG00000239282	0.1	1
ENSG00000239285	0.1	1
ENSG00000239305	0.1	1
ENSG00000239306	0.1	1
ENSG00000239329	0.1	1
ENSG00000239367	0.1	1
ENSG00000239382	0.1	1
ENSG00000239388	0.1	1
ENSG00000239389	0.1	1
ENSG00000239390	0.1	1
ENSG00000239395	0.1	1
ENSG00000239419	0.1	1
ENSG00000239437	0.1	1
ENSG00000239457	0.1	1
ENSG00000239463	0.1	1
ENSG00000239474	0.1	1
ENSG00000239494	0.1	1
ENSG00000239497	0.1	1
ENSG00000239504	0.1	1
ENSG00000239571	0.1	1
ENSG00000239590	0.1	1
ENSG00000239595	0.1	1
ENSG00000239605	0.1	1
ENSG00000239642	0.1	1
ENSG00000239672	0.1	1
ENSG00000239697	0.1	1
ENSG00000239702	0.1	1
ENSG00000239704	0.1	1
ENSG00000239713	0.1	1
ENSG00000239732	0.1	1
ENSG00000239741	0.1	1
ENSG00000239748	0.1	1
ENSG00000239754	0.1	1
ENSG00000239779	0.1	1
ENSG00000239789	0.1	1
ENSG00000239810	0.1	1
ENSG00000239819	0.1	1
ENSG00000239836	0.1	1
ENSG00000239839	0.1	1
ENSG00000239855	0.1	1
ENSG00000239857	0.1	1
ENSG00000239862	0.1	1
ENSG00000239865	0.1	1
ENSG00000239886	0.1	1
ENSG00000239899	0.1	1
ENSG00000239900	0.1	1
ENSG00000239920	0.1	1
ENSG00000239927	0.1	1
ENSG00000239942	0.1	1
ENSG00000239948	0.1	1
ENSG00000239951	0.1	1
ENSG00000239958	0.1	1
ENSG00000239961	0.1	1
ENSG00000239974	0.1	1
ENSG00000239975	0.1	1
ENSG00000239984	0.1	1
ENSG00000239998	0.1	1
ENSG00000240008	0.1	1
ENSG00000240021	0.1	1
ENSG00000240038	0.1	1
ENSG00000240045	0.1	1
ENSG00000240053	0.1	1
ENSG00000240065	0.1	1
ENSG00000240103	0.1	1
ENSG00000240106	0.1	1
ENSG00000240118	0.1	1
ENSG00000240151	0.1	1
ENSG00000240184	0.1	1
ENSG00000240230	0.1	1
ENSG00000240247	0.1	1
ENSG00000240250	0.1	1
ENSG00000240303	0.1	1
ENSG00000240306	0.1	1
ENSG00000240317	0.1	1
ENSG00000240382	0.1	1
ENSG00000240386	0.1	1
ENSG00000240389	0.1	1
ENSG00000240403	0.1	1
ENSG00000240432	0.1	1
ENSG00000240433	0.1	1
ENSG00000240445	0.1	1
ENSG00000240474	0.1	1
ENSG00000240502	0.1	1
ENSG00000240505	0.1	1
ENSG00000240508	0.1	1
ENSG00000240542	0.1	1
ENSG00000240563	0.1	1
ENSG00000240583	0.1	1
ENSG00000240584	0.1	1
ENSG00000240592	0.1	1
ENSG00000240606	0.1	1
ENSG00000240626	0.1	1
ENSG00000240647	0.1	1
ENSG00000240654	0.1	1
ENSG00000240671	0.1	1
ENSG00000240692	0.1	1
ENSG00000240694	0.1	1
ENSG00000240720	0.1	1
ENSG00000240747	0.1	1
ENSG00000240764	0.1	1
ENSG00000240771	0.1	1
ENSG00000240803	0.1	1
ENSG00000240849	0.1	1
ENSG00000240857	0.1	1
ENSG00000240864	0.1	1
ENSG00000240871	0.1	1
ENSG00000240877	0.1	1
ENSG00000240891	0.1	1
ENSG00000240957	0.1	1
ENSG00000240961	0.1	1
ENSG00000240966	0.1	1
ENSG00000240972	0.1	1
ENSG00000240990	0.1	1
ENSG00000241058	0.1	1
ENSG00000241106	0.1	1
ENSG00000241119	0.1	1
ENSG00000241123	0.1	1
ENSG00000241127	0.1	1
ENSG00000241128	0.1	1
ENSG00000241132	0.1	1
ENSG00000241149	0.1	1
ENSG00000241152	0.1	1
ENSG00000241162	0.1	1
ENSG00000241175	0.1	1
ENSG00000241186	0.1	1
ENSG00000241225	0.1	1
ENSG00000241226	0.1	1
ENSG00000241233	0.1	1
ENSG00000241241	0.1	1
ENSG00000241244	0.1	1
ENSG00000241253	0.1	1
ENSG00000241258	0.1	1
ENSG00000241294	0.1	1
ENSG00000241296	0.1	1
ENSG00000241322	0.1	1
ENSG00000241343	0.1	1
ENSG00000241351	0.1	1
ENSG00000241360	0.1	1
ENSG00000241370	0.1	1
ENSG00000241386	0.1	1
ENSG00000241394	0.1	1
ENSG00000241399	0.1	1
ENSG00000241404	0.1	1
ENSG00000241468	0.1	1
ENSG00000241476	0.1	1
ENSG00000241484	0.1	1
ENSG00000241489	0.1	1
ENSG00000241529	0.1	1
ENSG00000241534	0.1	1
ENSG00000241553	0.1	1
ENSG00000241563	0.1	1
ENSG00000241566	0.1	1
ENSG00000241587	0.1	1
ENSG00000241595	0.1	1
ENSG00000241598	0.1	1
ENSG00000241604	0.1	1
ENSG00000241635	0.1	1
ENSG00000241644	0.1	1
ENSG00000241674	0.1	1
ENSG00000241685	0.1	1
ENSG00000241693	0.1	1
ENSG00000241697	0.1	1
ENSG00000241713	0.1	1
ENSG00000241743	0.1	1
ENSG00000241755	0.1	1
ENSG00000241779	0.1	1
ENSG00000241794	0.1	1
ENSG00000241822	0.1	1
ENSG00000241834	0.1	1
ENSG00000241837	0.1	1
ENSG00000241839	0.1	1
ENSG00000241863	0.1	1
ENSG00000241866	0.1	1
ENSG00000241878	0.1	1
ENSG00000241910	0.1	1
ENSG00000241935	0.1	1
ENSG00000241943	0.1	1
ENSG00000241945	0.1	1
ENSG00000241959	0.1	1
ENSG00000241973	0.1	1
ENSG00000242022	0.1	1
ENSG00000242028	0.1	1
ENSG00000242038	0.1	1
ENSG00000242076	0.1	1
ENSG00000242079	0.1	1
ENSG00000242086	0.1	1
ENSG00000242092	0.1	1
ENSG00000242110	0.1	1
ENSG00000242114	0.1	1
ENSG00000242173	0.1	1
ENSG00000242221	0.1	1
ENSG00000242236	0.1	1
ENSG00000242247	0.1	1
ENSG00000242252	0.1	1
ENSG00000242259	0.1	1
ENSG00000242265	0.1	1
ENSG00000242335	0.1	1
ENSG00000242361	0.1	1
ENSG00000242366	0.1	1
ENSG00000242371	0.1	1
ENSG00000242372	0.1	1
ENSG00000242386	0.1	1
ENSG00000242389	0.1	1
ENSG00000242419	0.1	1
ENSG00000242441	0.1	1
ENSG00000242483	0.1	1
ENSG00000242485	0.1	1
ENSG00000242498	0.1	1
ENSG00000242509	0.1	1
ENSG00000242515	0.1	1
ENSG00000242534	0.1	1
ENSG00000242550	0.1	1
ENSG00000242559	0.1	1
ENSG00000242574	0.1	1
ENSG00000242580	0.1	1
ENSG00000242612	0.1	1
ENSG00000242616	0.1	1
ENSG00000242685	0.1	1
ENSG00000242689	0.1	1
ENSG00000242711	0.1	1
ENSG00000242726	0.1	1
ENSG00000242752	0.1	1
ENSG00000242753	0.1	1
ENSG00000242766	0.1	1
ENSG00000242794	0.1	1
ENSG00000242852	0.1	1
ENSG00000242865	0.1	1
ENSG00000242866	0.1	1
ENSG00000242875	0.1	1
ENSG00000242950	0.1	1
ENSG00000242999	0.1	1
ENSG00000243003	0.1	1
ENSG00000243009	0.1	1
ENSG00000243015	0.1	1
ENSG00000243056	0.1	1
ENSG00000243063	0.1	1
ENSG00000243067	0.1	1
ENSG00000243073	0.1	1
ENSG00000243130	0.1	1
ENSG00000243137	0.1	1
ENSG00000243147	0.1	1
ENSG00000243189	0.1	1
ENSG00000243207	0.1	1
ENSG00000243215	0.1	1
ENSG00000243227	0.1	1
ENSG00000243232	0.1	1
ENSG00000243238	0.1	1
ENSG00000243244	0.1	1
ENSG00000243254	0.1	1
ENSG00000243264	0.1	1
ENSG00000243279	0.1	1
ENSG00000243284	0.1	1
ENSG00000243290	0.1	1
ENSG00000243313	0.1	1
ENSG00000243317	0.1	1
ENSG00000243321	0.1	1
ENSG00000243335	0.1	1
ENSG00000243339	0.1	1
ENSG00000243346	0.1	1
ENSG00000243364	0.1	1
ENSG00000243374	0.1	1
ENSG00000243383	0.1	1
ENSG00000243414	0.1	1
ENSG00000243424	0.1	1
ENSG00000243441	0.1	1
ENSG00000243449	0.1	1
ENSG00000243466	0.1	1
ENSG00000243477	0.1	1
ENSG00000243480	0.1	1
ENSG00000243485	0.1	1
ENSG00000243488	0.1	1
ENSG00000243489	0.1	1
ENSG00000243496	0.1	1
ENSG00000243501	0.1	1
ENSG00000243505	0.1	1
ENSG00000243509	0.1	1
ENSG00000243541	0.1	1
ENSG00000243543	0.1	1
ENSG00000243566	0.1	1
ENSG00000243570	0.1	1
ENSG00000243594	0.1	1
ENSG00000243612	0.1	1
ENSG00000243627	0.1	1
ENSG00000243649	0.1	1
ENSG00000243655	0.1	1
ENSG00000243660	0.1	1
ENSG00000243667	0.1	1
ENSG00000243678	0.1	1
ENSG00000243696	0.1	1
ENSG00000243700	0.1	1
ENSG00000243708	0.1	1
ENSG00000243709	0.1	1
ENSG00000243710	0.1	1
ENSG00000243716	0.1	1
ENSG00000243719	0.1	1
ENSG00000243725	0.1	1
ENSG00000243729	0.1	1
ENSG00000243749	0.1	1
ENSG00000243770	0.1	1
ENSG00000243772	0.1	1
ENSG00000243782	0.1	1
ENSG00000243789	0.1	1
ENSG00000243801	0.1	1
ENSG00000243804	0.1	1
ENSG00000243811	0.1	1
ENSG00000243819	0.1	1
ENSG00000243872	0.1	1
ENSG00000243896	0.1	1
ENSG00000243897	0.1	1
ENSG00000243905	0.1	1
ENSG00000243910	0.1	1
ENSG00000243943	0.1	1
ENSG00000243951	0.1	1
ENSG00000243955	0.1	1
ENSG00000243958	0.1	1
ENSG00000243976	0.1	1
ENSG00000243989	0.1	1
ENSG00000244020	0.1	1
ENSG00000244025	0.1	1
ENSG00000244038	0.1	1
ENSG00000244045	0.1	1
ENSG00000244057	0.1	1
ENSG00000244067	0.1	1
ENSG00000244091	0.1	1
ENSG00000244094	0.1	1
ENSG00000244104	0.1	1
ENSG00000244115	0.1	1
ENSG00000244116	0.1	1
ENSG00000244122	0.1	1
ENSG00000244165	0.1	1
ENSG00000244187	0.1	1
ENSG00000244207	0.1	1
ENSG00000244219	0.1	1
ENSG00000244232	0.1	1
ENSG00000244234	0.1	1
ENSG00000244242	0.1	1
ENSG00000244255	0.1	1
ENSG00000244274	0.1	1
ENSG00000244297	0.1	1
ENSG00000244307	0.1	1
ENSG00000244308	0.1	1
ENSG00000244355	0.1	1
ENSG00000244362	0.1	1
ENSG00000244392	0.1	1
ENSG00000244395	0.1	1
ENSG00000244405	0.1	1
ENSG00000244411	0.1	1
ENSG00000244414	0.1	1
ENSG00000244437	0.1	1
ENSG00000244444	0.1	1
ENSG00000244462	0.1	1
ENSG00000244474	0.1	1
ENSG00000244476	0.1	1
ENSG00000244482	0.1	1
ENSG00000244486	0.1	1
ENSG00000244509	0.1	1
ENSG00000244512	0.1	1
ENSG00000244532	0.1	1
ENSG00000244537	0.1	1
ENSG00000244575	0.1	1
ENSG00000244588	0.1	1
ENSG00000244607	0.1	1
ENSG00000244617	0.1	1
ENSG00000244623	0.1	1
ENSG00000244624	0.1	1
ENSG00000244672	0.1	1
ENSG00000244677	0.1	1
ENSG00000244687	0.1	1
ENSG00000244694	0.1	1
ENSG00000244731	0.1	1
ENSG00000244734	0.1	1
ENSG00000244752	0.1	1
ENSG00000245156	0.1	1
ENSG00000245466	0.1	1
ENSG00000245526	0.1	1
ENSG00000245532	0.1	1
ENSG00000245680	0.1	1
ENSG00000245848	0.1	1
ENSG00000245910	0.1	1
ENSG00000246705	0.1	1
ENSG00000247077	0.1	1
ENSG00000247092	0.1	1
ENSG00000247315	0.1	1
ENSG00000247595	0.1	1
ENSG00000247596	0.1	1
ENSG00000247626	0.1	1
ENSG00000247746	0.1	1
ENSG00000248049	0.1	1
ENSG00000248098	0.1	1
ENSG00000248099	0.1	1
ENSG00000248109	0.1	1
ENSG00000248144	0.1	1
ENSG00000248167	0.1	1
ENSG00000248223	0.1	1
ENSG00000248329	0.1	1
ENSG00000248333	0.1	1
ENSG00000248383	0.1	1
ENSG00000248385	0.1	1
ENSG00000248405	0.1	1
ENSG00000248473	0.1	1
ENSG00000248483	0.1	1
ENSG00000248487	0.1	1
ENSG00000248492	0.1	1
ENSG00000248496	0.1	1
ENSG00000248643	0.1	1
ENSG00000248710	0.1	1
ENSG00000248712	0.1	1
ENSG00000248746	0.1	1
ENSG00000248751	0.1	1
ENSG00000248767	0.1	1
ENSG00000248771	0.1	1
ENSG00000248871	0.1	1
ENSG00000248919	0.1	1
ENSG00000248920	0.1	1
ENSG00000248933	0.1	1
ENSG00000248993	0.1	1
ENSG00000249020	0.1	1
ENSG00000249103	0.1	1
ENSG00000249104	0.1	1
ENSG00000249115	0.1	1
ENSG00000249139	0.1	1
ENSG00000249141	0.1	1
ENSG00000249156	0.1	1
ENSG00000249158	0.1	1
ENSG00000249209	0.1	1
ENSG00000249222	0.1	1
ENSG00000249240	0.1	1
ENSG00000249242	0.1	1
ENSG00000249319	0.1	1
ENSG00000249437	0.1	1
ENSG00000249467	0.1	1
ENSG00000249471	0.1	1
ENSG00000249481	0.1	1
ENSG00000249581	0.1	1
ENSG00000249590	0.1	1
ENSG00000249624	0.1	1
ENSG00000249662	0.1	1
ENSG00000249669	0.1	1
ENSG00000249709	0.1	1
ENSG00000249715	0.1	1
ENSG00000249751	0.1	1
ENSG00000249773	0.1	1
ENSG00000249784	0.1	1
ENSG00000249811	0.1	1
ENSG00000249861	0.1	1
ENSG00000249884	0.1	1
ENSG00000249915	0.1	1
ENSG00000249931	0.1	1
ENSG00000249945	0.1	1
ENSG00000249961	0.1	1
ENSG00000249967	0.1	1
ENSG00000249992	0.1	1
ENSG00000250007	0.1	1
ENSG00000250021	0.1	1
ENSG00000250036	0.1	1
ENSG00000250067	0.1	1
ENSG00000250120	0.1	1
ENSG00000250151	0.1	1
ENSG00000250254	0.1	1
ENSG00000250264	0.1	1
ENSG00000250298	0.1	1
ENSG00000250312	0.1	1
ENSG00000250349	0.1	1
ENSG00000250361	0.1	1
ENSG00000250364	0.1	1
ENSG00000250366	0.1	1
ENSG00000250374	0.1	1
ENSG00000250423	0.1	1
ENSG00000250424	0.1	1
ENSG00000250479	0.1	1
ENSG00000250506	0.1	1
ENSG00000250510	0.1	1
ENSG00000250565	0.1	1
ENSG00000250571	0.1	1
ENSG00000250641	0.1	1
ENSG00000250644	0.1	1
ENSG00000250673	0.1	1
ENSG00000250709	0.1	1
ENSG00000250719	0.1	1
ENSG00000250722	0.1	1
ENSG00000250741	0.1	1
ENSG00000250745	0.1	1
ENSG00000250782	0.1	1
ENSG00000250799	0.1	1
ENSG00000250821	0.1	1
ENSG00000250844	0.1	1
ENSG00000250913	0.1	1
ENSG00000251012	0.1	1
ENSG00000251039	0.1	1
ENSG00000251075	0.1	1
ENSG00000251154	0.1	1
ENSG00000251184	0.1	1
ENSG00000251192	0.1	1
ENSG00000251246	0.1	1
ENSG00000251247	0.1	1
ENSG00000251258	0.1	1
ENSG00000251287	0.1	1
ENSG00000251322	0.1	1
ENSG00000251349	0.1	1
ENSG00000251357	0.1	1
ENSG00000251369	0.1	1
ENSG00000251380	0.1	1
ENSG00000251394	0.1	1
ENSG00000251546	0.1	1
ENSG00000251569	0.1	1
ENSG00000251637	0.1	1
ENSG00000251664	0.1	1
ENSG00000251692	0.1	1
ENSG00000251702	0.1	1
ENSG00000251703	0.1	1
ENSG00000251704	0.1	1
ENSG00000251705	0.1	1
ENSG00000251715	0.1	1
ENSG00000251722	0.1	1
ENSG00000251727	0.1	1
ENSG00000251733	0.1	1
ENSG00000251741	0.1	1
ENSG00000251748	0.1	1
ENSG00000251756	0.1	1
ENSG00000251757	0.1	1
ENSG00000251761	0.1	1
ENSG00000251763	0.1	1
ENSG00000251766	0.1	1
ENSG00000251771	0.1	1
ENSG00000251774	0.1	1
ENSG00000251783	0.1	1
ENSG00000251788	0.1	1
ENSG00000251791	0.1	1
ENSG00000251796	0.1	1
ENSG00000251805	0.1	1
ENSG00000251807	0.1	1
ENSG00000251815	0.1	1
ENSG00000251818	0.1	1
ENSG00000251819	0.1	1
ENSG00000251821	0.1	1
ENSG00000251828	0.1	1
ENSG00000251830	0.1	1
ENSG00000251835	0.1	1
ENSG00000251841	0.1	1
ENSG00000251842	0.1	1
ENSG00000251843	0.1	1
ENSG00000251851	0.1	1
ENSG00000251856	0.1	1
ENSG00000251858	0.1	1
ENSG00000251859	0.1	1
ENSG00000251861	0.1	1
ENSG00000251865	0.1	1
ENSG00000251866	0.1	1
ENSG00000251869	0.1	1
ENSG00000251874	0.1	1
ENSG00000251882	0.1	1
ENSG00000251883	0.1	1
ENSG00000251886	0.1	1
ENSG00000251887	0.1	1
ENSG00000251889	0.1	1
ENSG00000251893	0.1	1
ENSG00000251896	0.1	1
ENSG00000251898	0.1	1
ENSG00000251906	0.1	1
ENSG00000251913	0.1	1
ENSG00000251917	0.1	1
ENSG00000251922	0.1	1
ENSG00000251925	0.1	1
ENSG00000251931	0.1	1
ENSG00000251934	0.1	1
ENSG00000251939	0.1	1
ENSG00000251940	0.1	1
ENSG00000251942	0.1	1
ENSG00000251943	0.1	1
ENSG00000251946	0.1	1
ENSG00000251952	0.1	1
ENSG00000251953	0.1	1
ENSG00000251955	0.1	1
ENSG00000251956	0.1	1
ENSG00000251957	0.1	1
ENSG00000251960	0.1	1
ENSG00000251961	0.1	1
ENSG00000251970	0.1	1
ENSG00000251972	0.1	1
ENSG00000251973	0.1	1
ENSG00000251980	0.1	1
ENSG00000251988	0.1	1
ENSG00000251992	0.1	1
ENSG00000251994	0.1	1
ENSG00000252001	0.1	1
ENSG00000252010	0.1	1
ENSG00000252012	0.1	1
ENSG00000252014	0.1	1
ENSG00000252016	0.1	1
ENSG00000252018	0.1	1
ENSG00000252019	0.1	1
ENSG00000252020	0.1	1
ENSG00000252023	0.1	1
ENSG00000252030	0.1	1
ENSG00000252031	0.1	1
ENSG00000252032	0.1	1
ENSG00000252033	0.1	1
ENSG00000252037	0.1	1
ENSG00000252040	0.1	1
ENSG00000252049	0.1	1
ENSG00000252061	0.1	1
ENSG00000252062	0.1	1
ENSG00000252065	0.1	1
ENSG00000252066	0.1	1
ENSG00000252070	0.1	1
ENSG00000252073	0.1	1
