gene_id	log2FC	pvalue
ENSG00000080572	0.1	1
ENSG00000080573	0.1	1
ENSG00000080603	0.1	1
ENSG00000080608	0.1	1
ENSG00000080618	0.1	1
ENSG00000080644	0.1	1
ENSG00000080709	0.1	1
ENSG00000080802	0.1	1
ENSG00000080815	0.1	1
ENSG00000080819	0.1	1
ENSG00000080822	0.1	1
ENSG00000080823	0.1	1
ENSG00000080839	0.1	1
ENSG00000080845	0.1	1
ENSG00000080854	0.1	1
ENSG00000080910	0.1	1
ENSG00000080986	0.1	1
ENSG00000081014	0.1	1
ENSG00000081019	0.1	1
ENSG00000081041	0.1	1
ENSG00000081051	0.1	1
ENSG00000081052	0.1	1
ENSG00000081059	0.1	1
ENSG00000081138	0.1	1
ENSG00000081148	0.1	1
ENSG00000081154	0.1	1
ENSG00000081177	0.1	1
ENSG00000081189	0.1	1
ENSG00000081237	0.1	1
ENSG00000081248	0.1	1
ENSG00000081277	0.1	1
ENSG00000081307	0.1	1
ENSG00000081320	0.1	1
ENSG00000081377	0.1	1
ENSG00000081386	0.1	1
ENSG00000081479	0.1	1
ENSG00000081665	0.1	1
ENSG00000081692	0.1	1
ENSG00000081721	0.1	1
ENSG00000081760	0.1	1
ENSG00000081800	0.1	1
ENSG00000081803	0.1	1
ENSG00000081818	0.1	1
ENSG00000081842	0.1	1
ENSG00000081853	0.1	1
ENSG00000081870	0.1	1
ENSG00000081913	0.1	1
ENSG00000081923	0.1	1
ENSG00000081985	0.1	1
ENSG00000082068	0.1	1
ENSG00000082074	0.1	1
ENSG00000082126	0.1	1
ENSG00000082153	0.1	1
ENSG00000082175	0.1	1
ENSG00000082196	0.1	1
ENSG00000082212	0.1	1
ENSG00000082213	0.1	1
ENSG00000082258	0.1	1
ENSG00000082269	0.1	1
ENSG00000082293	0.1	1
ENSG00000082397	0.1	1
ENSG00000082512	0.1	1
ENSG00000082515	0.1	1
ENSG00000082556	0.1	1
ENSG00000082641	0.1	1
ENSG00000082684	0.1	1
ENSG00000082701	0.1	1
ENSG00000082781	0.1	1
ENSG00000082805	0.1	1
ENSG00000082898	0.1	1
ENSG00000082996	0.1	1
ENSG00000083067	0.1	1
ENSG00000083097	0.1	1
ENSG00000083099	0.1	1
ENSG00000083168	0.1	1
ENSG00000083307	0.1	1
ENSG00000083312	0.1	1
ENSG00000083454	0.1	1
ENSG00000083457	0.1	1
ENSG00000083520	0.1	1
ENSG00000083535	0.1	1
ENSG00000083635	0.1	1
ENSG00000083642	0.1	1
ENSG00000083750	0.1	1
ENSG00000083782	0.1	1
ENSG00000083799	0.1	1
ENSG00000083807	0.1	1
ENSG00000083812	0.1	1
ENSG00000083814	0.1	1
ENSG00000083817	0.1	1
ENSG00000083828	0.1	1
ENSG00000083838	0.1	1
ENSG00000083844	0.1	1
ENSG00000083845	0.1	1
ENSG00000083857	0.1	1
ENSG00000083896	0.1	1
ENSG00000083937	0.1	1
ENSG00000084070	0.1	1
ENSG00000084072	0.1	1
ENSG00000084073	0.1	1
ENSG00000084090	0.1	1
ENSG00000084092	0.1	1
ENSG00000084093	0.1	1
ENSG00000084110	0.1	1
ENSG00000084207	0.1	1
ENSG00000084453	0.1	1
ENSG00000084463	0.1	1
ENSG00000084623	0.1	1
ENSG00000084628	0.1	1
ENSG00000084652	0.1	1
ENSG00000084674	0.1	1
ENSG00000084676	0.1	1
ENSG00000084693	0.1	1
ENSG00000084733	0.1	1
ENSG00000084734	0.1	1
ENSG00000084754	0.1	1
ENSG00000085063	0.1	1
ENSG00000085185	0.1	1
ENSG00000085231	0.1	1
ENSG00000085265	0.1	1
ENSG00000085274	0.1	1
ENSG00000085377	0.1	1
ENSG00000085382	0.1	1
ENSG00000085415	0.1	1
ENSG00000085433	0.1	1
ENSG00000085449	0.1	1
ENSG00000085511	0.1	1
ENSG00000085552	0.1	1
ENSG00000085563	0.1	1
ENSG00000085644	0.1	1
ENSG00000085721	0.1	1
ENSG00000085733	0.1	1
ENSG00000085741	0.1	1
ENSG00000085760	0.1	1
ENSG00000085831	0.1	1
ENSG00000085840	0.1	1
ENSG00000085872	0.1	1
ENSG00000085978	0.1	1
ENSG00000085982	0.1	1
ENSG00000085998	0.1	1
ENSG00000085999	0.1	1
ENSG00000086015	0.1	1
ENSG00000086062	0.1	1
ENSG00000086065	0.1	1
ENSG00000086102	0.1	1
ENSG00000086159	0.1	1
ENSG00000086189	0.1	1
ENSG00000086200	0.1	1
ENSG00000086205	0.1	1
ENSG00000086232	0.1	1
ENSG00000086288	0.1	1
ENSG00000086289	0.1	1
ENSG00000086300	0.1	1
ENSG00000086475	0.1	1
ENSG00000086504	0.1	1
ENSG00000086506	0.1	1
ENSG00000086544	0.1	1
ENSG00000086548	0.1	1
ENSG00000086570	0.1	1
ENSG00000086589	0.1	1
ENSG00000086598	0.1	1
ENSG00000086666	0.1	1
ENSG00000086696	0.1	1
ENSG00000086712	0.1	1
ENSG00000086717	0.1	1
ENSG00000086730	0.1	1
ENSG00000086758	0.1	1
ENSG00000086827	0.1	1
ENSG00000086848	0.1	1
ENSG00000086967	0.1	1
ENSG00000086991	0.1	1
ENSG00000087053	0.1	1
ENSG00000087076	0.1	1
ENSG00000087077	0.1	1
ENSG00000087085	0.1	1
ENSG00000087086	0.1	1
ENSG00000087087	0.1	1
ENSG00000087088	0.1	1
ENSG00000087095	0.1	1
ENSG00000087111	0.1	1
ENSG00000087128	0.1	1
ENSG00000087152	0.1	1
ENSG00000087157	0.1	1
ENSG00000087191	0.1	1
ENSG00000087206	0.1	1
ENSG00000087237	0.1	1
ENSG00000087245	0.1	1
ENSG00000087250	0.1	1
ENSG00000087253	0.1	1
ENSG00000087263	0.1	1
ENSG00000087269	0.1	1
ENSG00000087274	0.1	1
ENSG00000087301	0.1	1
ENSG00000087302	0.1	1
ENSG00000087338	0.1	1
ENSG00000087365	0.1	1
ENSG00000087448	0.1	1
ENSG00000087470	0.1	1
ENSG00000087495	0.1	1
ENSG00000087510	0.1	1
ENSG00000087586	0.1	1
ENSG00000087842	0.1	1
ENSG00000087884	0.1	1
ENSG00000087903	0.1	1
ENSG00000087995	0.1	1
ENSG00000088002	0.1	1
ENSG00000088035	0.1	1
ENSG00000088038	0.1	1
ENSG00000088053	0.1	1
ENSG00000088205	0.1	1
ENSG00000088247	0.1	1
ENSG00000088256	0.1	1
ENSG00000088298	0.1	1
ENSG00000088320	0.1	1
ENSG00000088325	0.1	1
ENSG00000088356	0.1	1
ENSG00000088386	0.1	1
ENSG00000088387	0.1	1
ENSG00000088451	0.1	1
ENSG00000088682	0.1	1
ENSG00000088726	0.1	1
ENSG00000088727	0.1	1
ENSG00000088766	0.1	1
ENSG00000088782	0.1	1
ENSG00000088808	0.1	1
ENSG00000088812	0.1	1
ENSG00000088826	0.1	1
ENSG00000088827	0.1	1
ENSG00000088832	0.1	1
ENSG00000088833	0.1	1
ENSG00000088836	0.1	1
ENSG00000088876	0.1	1
ENSG00000088881	0.1	1
ENSG00000088882	0.1	1
ENSG00000088888	0.1	1
ENSG00000088899	0.1	1
ENSG00000088926	0.1	1
ENSG00000088930	0.1	1
ENSG00000088970	0.1	1
ENSG00000088992	0.1	1
ENSG00000089006	0.1	1
ENSG00000089009	0.1	1
ENSG00000089012	0.1	1
ENSG00000089022	0.1	1
ENSG00000089048	0.1	1
ENSG00000089050	0.1	1
ENSG00000089053	0.1	1
ENSG00000089094	0.1	1
ENSG00000089101	0.1	1
ENSG00000089116	0.1	1
ENSG00000089123	0.1	1
ENSG00000089127	0.1	1
ENSG00000089154	0.1	1
ENSG00000089157	0.1	1
ENSG00000089159	0.1	1
ENSG00000089169	0.1	1
ENSG00000089177	0.1	1
ENSG00000089195	0.1	1
ENSG00000089199	0.1	1
ENSG00000089220	0.1	1
ENSG00000089225	0.1	1
ENSG00000089234	0.1	1
ENSG00000089248	0.1	1
ENSG00000089250	0.1	1
ENSG00000089280	0.1	1
ENSG00000089289	0.1	1
ENSG00000089327	0.1	1
ENSG00000089335	0.1	1
ENSG00000089356	0.1	1
ENSG00000089472	0.1	1
ENSG00000089486	0.1	1
ENSG00000089505	0.1	1
ENSG00000089558	0.1	1
ENSG00000089597	0.1	1
ENSG00000089682	0.1	1
ENSG00000089685	0.1	1
ENSG00000089692	0.1	1
ENSG00000089693	0.1	1
ENSG00000089723	0.1	1
ENSG00000089737	0.1	1
ENSG00000089818	0.1	1
ENSG00000089820	0.1	1
ENSG00000089847	0.1	1
ENSG00000089902	0.1	1
ENSG00000089916	0.1	1
ENSG00000090013	0.1	1
ENSG00000090020	0.1	1
ENSG00000090054	0.1	1
ENSG00000090060	0.1	1
ENSG00000090061	0.1	1
ENSG00000090097	0.1	1
ENSG00000090104	0.1	1
ENSG00000090238	0.1	1
ENSG00000090263	0.1	1
ENSG00000090316	0.1	1
ENSG00000090339	0.1	1
ENSG00000090372	0.1	1
ENSG00000090376	0.1	1
ENSG00000090382	0.1	1
ENSG00000090402	0.1	1
ENSG00000090432	0.1	1
ENSG00000090447	0.1	1
ENSG00000090470	0.1	1
ENSG00000090487	0.1	1
ENSG00000090512	0.1	1
ENSG00000090534	0.1	1
ENSG00000090539	0.1	1
ENSG00000090554	0.1	1
ENSG00000090565	0.1	1
ENSG00000090581	0.1	1
ENSG00000090612	0.1	1
ENSG00000090615	0.1	1
ENSG00000090621	0.1	1
ENSG00000090659	0.1	1
ENSG00000090661	0.1	1
ENSG00000090674	0.1	1
ENSG00000090686	0.1	1
ENSG00000090861	0.1	1
ENSG00000090863	0.1	1
ENSG00000090889	0.1	1
ENSG00000090905	0.1	1
ENSG00000090924	0.1	1
ENSG00000090932	0.1	1
ENSG00000090971	0.1	1
ENSG00000090989	0.1	1
ENSG00000091009	0.1	1
ENSG00000091010	0.1	1
ENSG00000091039	0.1	1
ENSG00000091073	0.1	1
ENSG00000091106	0.1	1
ENSG00000091128	0.1	1
ENSG00000091129	0.1	1
ENSG00000091136	0.1	1
ENSG00000091137	0.1	1
ENSG00000091138	0.1	1
ENSG00000091164	0.1	1
ENSG00000091181	0.1	1
ENSG00000091262	0.1	1
ENSG00000091317	0.1	1
ENSG00000091409	0.1	1
ENSG00000091428	0.1	1
ENSG00000091436	0.1	1
ENSG00000091482	0.1	1
ENSG00000091483	0.1	1
ENSG00000091513	0.1	1
ENSG00000091527	0.1	1
ENSG00000091536	0.1	1
ENSG00000091542	0.1	1
ENSG00000091583	0.1	1
ENSG00000091592	0.1	1
ENSG00000091640	0.1	1
ENSG00000091651	0.1	1
ENSG00000091656	0.1	1
ENSG00000091664	0.1	1
ENSG00000091704	0.1	1
ENSG00000091732	0.1	1
ENSG00000091844	0.1	1
ENSG00000091879	0.1	1
ENSG00000091972	0.1	1
ENSG00000092009	0.1	1
ENSG00000092010	0.1	1
ENSG00000092020	0.1	1
ENSG00000092036	0.1	1
ENSG00000092051	0.1	1
ENSG00000092054	0.1	1
ENSG00000092067	0.1	1
ENSG00000092068	0.1	1
ENSG00000092094	0.1	1
ENSG00000092096	0.1	1
ENSG00000092098	0.1	1
ENSG00000092108	0.1	1
ENSG00000092140	0.1	1
ENSG00000092148	0.1	1
ENSG00000092199	0.1	1
ENSG00000092200	0.1	1
ENSG00000092201	0.1	1
ENSG00000092295	0.1	1
ENSG00000092330	0.1	1
ENSG00000092345	0.1	1
ENSG00000092377	0.1	1
ENSG00000092421	0.1	1
ENSG00000092439	0.1	1
ENSG00000092445	0.1	1
ENSG00000092470	0.1	1
ENSG00000092529	0.1	1
ENSG00000092607	0.1	1
ENSG00000092621	0.1	1
ENSG00000092758	0.1	1
ENSG00000092820	0.1	1
ENSG00000092841	0.1	1
ENSG00000092847	0.1	1
ENSG00000092850	0.1	1
ENSG00000092853	0.1	1
ENSG00000092929	0.1	1
ENSG00000092931	0.1	1
ENSG00000092978	0.1	1
ENSG00000093000	0.1	1
ENSG00000093009	0.1	1
ENSG00000093010	0.1	1
ENSG00000093072	0.1	1
ENSG00000093144	0.1	1
ENSG00000093167	0.1	1
ENSG00000094661	0.1	1
ENSG00000094755	0.1	1
ENSG00000094796	0.1	1
ENSG00000094804	0.1	1
ENSG00000094841	0.1	1
ENSG00000094880	0.1	1
ENSG00000094914	0.1	1
ENSG00000094916	0.1	1
ENSG00000094963	0.1	1
ENSG00000094975	0.1	1
ENSG00000095002	0.1	1
ENSG00000095015	0.1	1
ENSG00000095059	0.1	1
ENSG00000095066	0.1	1
ENSG00000095110	0.1	1
ENSG00000095139	0.1	1
ENSG00000095203	0.1	1
ENSG00000095209	0.1	1
ENSG00000095303	0.1	1
ENSG00000095319	0.1	1
ENSG00000095321	0.1	1
ENSG00000095370	0.1	1
ENSG00000095380	0.1	1
ENSG00000095383	0.1	1
ENSG00000095464	0.1	1
ENSG00000095485	0.1	1
ENSG00000095539	0.1	1
ENSG00000095564	0.1	1
ENSG00000095574	0.1	1
ENSG00000095585	0.1	1
ENSG00000095587	0.1	1
ENSG00000095596	0.1	1
ENSG00000095627	0.1	1
ENSG00000095713	0.1	1
ENSG00000095752	0.1	1
ENSG00000095777	0.1	1
ENSG00000095787	0.1	1
ENSG00000095794	0.1	1
ENSG00000095906	0.1	1
ENSG00000095917	0.1	1
ENSG00000095932	0.1	1
ENSG00000095970	0.1	1
ENSG00000095981	0.1	1
ENSG00000096006	0.1	1
ENSG00000096063	0.1	1
ENSG00000096070	0.1	1
ENSG00000096080	0.1	1
ENSG00000096088	0.1	1
ENSG00000096092	0.1	1
ENSG00000096093	0.1	1
ENSG00000096150	0.1	1
ENSG00000096155	0.1	1
ENSG00000096171	0.1	1
ENSG00000096264	0.1	1
ENSG00000096395	0.1	1
ENSG00000096433	0.1	1
ENSG00000096654	0.1	1
ENSG00000096696	0.1	1
ENSG00000096717	0.1	1
ENSG00000096746	0.1	1
ENSG00000096968	0.1	1
ENSG00000096996	0.1	1
ENSG00000097007	0.1	1
ENSG00000097021	0.1	1
ENSG00000097096	0.1	1
ENSG00000099139	0.1	1
ENSG00000099194	0.1	1
ENSG00000099204	0.1	1
ENSG00000099219	0.1	1
ENSG00000099246	0.1	1
ENSG00000099250	0.1	1
ENSG00000099260	0.1	1
ENSG00000099282	0.1	1
ENSG00000099284	0.1	1
ENSG00000099290	0.1	1
ENSG00000099308	0.1	1
ENSG00000099330	0.1	1
ENSG00000099331	0.1	1
ENSG00000099337	0.1	1
ENSG00000099338	0.1	1
ENSG00000099341	0.1	1
ENSG00000099364	0.1	1
ENSG00000099377	0.1	1
ENSG00000099381	0.1	1
ENSG00000099385	0.1	1
ENSG00000099399	0.1	1
ENSG00000099617	0.1	1
ENSG00000099624	0.1	1
ENSG00000099625	0.1	1
ENSG00000099715	0.1	1
ENSG00000099721	0.1	1
ENSG00000099769	0.1	1
ENSG00000099783	0.1	1
ENSG00000099785	0.1	1
ENSG00000099795	0.1	1
ENSG00000099797	0.1	1
ENSG00000099800	0.1	1
ENSG00000099804	0.1	1
ENSG00000099812	0.1	1
ENSG00000099814	0.1	1
ENSG00000099817	0.1	1
ENSG00000099821	0.1	1
ENSG00000099834	0.1	1
ENSG00000099840	0.1	1
ENSG00000099849	0.1	1
ENSG00000099860	0.1	1
ENSG00000099864	0.1	1
ENSG00000099866	0.1	1
ENSG00000099899	0.1	1
ENSG00000099901	0.1	1
ENSG00000099904	0.1	1
ENSG00000099917	0.1	1
ENSG00000099937	0.1	1
ENSG00000099940	0.1	1
ENSG00000099942	0.1	1
ENSG00000099949	0.1	1
ENSG00000099953	0.1	1
ENSG00000099954	0.1	1
ENSG00000099957	0.1	1
ENSG00000099958	0.1	1
ENSG00000099960	0.1	1
ENSG00000099974	0.1	1
ENSG00000099977	0.1	1
ENSG00000099985	0.1	1
ENSG00000099991	0.1	1
ENSG00000099994	0.1	1
ENSG00000099995	0.1	1
ENSG00000099998	0.1	1
ENSG00000100012	0.1	1
ENSG00000100023	0.1	1
ENSG00000100024	0.1	1
ENSG00000100029	0.1	1
ENSG00000100030	0.1	1
ENSG00000100031	0.1	1
ENSG00000100033	0.1	1
ENSG00000100034	0.1	1
ENSG00000100036	0.1	1
ENSG00000100038	0.1	1
ENSG00000100053	0.1	1
ENSG00000100055	0.1	1
ENSG00000100065	0.1	1
ENSG00000100075	0.1	1
ENSG00000100078	0.1	1
ENSG00000100079	0.1	1
ENSG00000100083	0.1	1
ENSG00000100084	0.1	1
ENSG00000100092	0.1	1
ENSG00000100095	0.1	1
ENSG00000100097	0.1	1
ENSG00000100100	0.1	1
ENSG00000100101	0.1	1
ENSG00000100104	0.1	1
ENSG00000100105	0.1	1
ENSG00000100106	0.1	1
ENSG00000100109	0.1	1
ENSG00000100116	0.1	1
ENSG00000100121	0.1	1
ENSG00000100122	0.1	1
ENSG00000100124	0.1	1
ENSG00000100129	0.1	1
ENSG00000100138	0.1	1
ENSG00000100139	0.1	1
ENSG00000100142	0.1	1
ENSG00000100146	0.1	1
ENSG00000100147	0.1	1
ENSG00000100150	0.1	1
ENSG00000100151	0.1	1
ENSG00000100154	0.1	1
ENSG00000100156	0.1	1
ENSG00000100162	0.1	1
ENSG00000100167	0.1	1
ENSG00000100170	0.1	1
ENSG00000100191	0.1	1
ENSG00000100196	0.1	1
ENSG00000100197	0.1	1
ENSG00000100201	0.1	1
ENSG00000100206	0.1	1
ENSG00000100207	0.1	1
ENSG00000100209	0.1	1
ENSG00000100211	0.1	1
ENSG00000100216	0.1	1
ENSG00000100218	0.1	1
ENSG00000100219	0.1	1
ENSG00000100220	0.1	1
ENSG00000100221	0.1	1
ENSG00000100225	0.1	1
ENSG00000100226	0.1	1
ENSG00000100227	0.1	1
ENSG00000100228	0.1	1
ENSG00000100239	0.1	1
ENSG00000100241	0.1	1
ENSG00000100242	0.1	1
ENSG00000100243	0.1	1
ENSG00000100246	0.1	1
ENSG00000100253	0.1	1
ENSG00000100258	0.1	1
ENSG00000100263	0.1	1
ENSG00000100266	0.1	1
ENSG00000100271	0.1	1
ENSG00000100276	0.1	1
ENSG00000100280	0.1	1
ENSG00000100284	0.1	1
ENSG00000100285	0.1	1
ENSG00000100288	0.1	1
ENSG00000100290	0.1	1
ENSG00000100292	0.1	1
ENSG00000100294	0.1	1
ENSG00000100296	0.1	1
ENSG00000100297	0.1	1
ENSG00000100298	0.1	1
ENSG00000100299	0.1	1
ENSG00000100302	0.1	1
ENSG00000100311	0.1	1
ENSG00000100312	0.1	1
ENSG00000100314	0.1	1
ENSG00000100316	0.1	1
ENSG00000100325	0.1	1
ENSG00000100330	0.1	1
ENSG00000100335	0.1	1
ENSG00000100336	0.1	1
ENSG00000100341	0.1	1
ENSG00000100342	0.1	1
ENSG00000100344	0.1	1
ENSG00000100346	0.1	1
ENSG00000100347	0.1	1
ENSG00000100350	0.1	1
ENSG00000100351	0.1	1
ENSG00000100353	0.1	1
ENSG00000100359	0.1	1
ENSG00000100360	0.1	1
ENSG00000100362	0.1	1
ENSG00000100364	0.1	1
ENSG00000100365	0.1	1
ENSG00000100368	0.1	1
ENSG00000100372	0.1	1
ENSG00000100373	0.1	1
ENSG00000100379	0.1	1
ENSG00000100385	0.1	1
ENSG00000100387	0.1	1
ENSG00000100393	0.1	1
ENSG00000100395	0.1	1
ENSG00000100403	0.1	1
ENSG00000100410	0.1	1
ENSG00000100412	0.1	1
ENSG00000100413	0.1	1
ENSG00000100416	0.1	1
ENSG00000100417	0.1	1
ENSG00000100418	0.1	1
ENSG00000100422	0.1	1
ENSG00000100425	0.1	1
ENSG00000100427	0.1	1
ENSG00000100429	0.1	1
ENSG00000100433	0.1	1
ENSG00000100439	0.1	1
ENSG00000100442	0.1	1
ENSG00000100445	0.1	1
ENSG00000100448	0.1	1
ENSG00000100450	0.1	1
ENSG00000100453	0.1	1
ENSG00000100462	0.1	1
ENSG00000100473	0.1	1
ENSG00000100483	0.1	1
ENSG00000100485	0.1	1
ENSG00000100503	0.1	1
ENSG00000100519	0.1	1
ENSG00000100522	0.1	1
ENSG00000100523	0.1	1
ENSG00000100528	0.1	1
ENSG00000100532	0.1	1
ENSG00000100557	0.1	1
ENSG00000100558	0.1	1
ENSG00000100564	0.1	1
ENSG00000100565	0.1	1
ENSG00000100567	0.1	1
ENSG00000100568	0.1	1
ENSG00000100575	0.1	1
ENSG00000100577	0.1	1
ENSG00000100583	0.1	1
ENSG00000100592	0.1	1
ENSG00000100593	0.1	1
ENSG00000100596	0.1	1
ENSG00000100601	0.1	1
ENSG00000100603	0.1	1
ENSG00000100604	0.1	1
ENSG00000100612	0.1	1
ENSG00000100614	0.1	1
ENSG00000100626	0.1	1
ENSG00000100628	0.1	1
ENSG00000100629	0.1	1
ENSG00000100632	0.1	1
ENSG00000100644	0.1	1
ENSG00000100647	0.1	1
ENSG00000100650	0.1	1
ENSG00000100652	0.1	1
ENSG00000100664	0.1	1
ENSG00000100665	0.1	1
ENSG00000100678	0.1	1
ENSG00000100697	0.1	1
ENSG00000100711	0.1	1
ENSG00000100714	0.1	1
ENSG00000100721	0.1	1
ENSG00000100722	0.1	1
ENSG00000100726	0.1	1
ENSG00000100731	0.1	1
ENSG00000100739	0.1	1
ENSG00000100744	0.1	1
ENSG00000100764	0.1	1
ENSG00000100796	0.1	1
ENSG00000100804	0.1	1
ENSG00000100811	0.1	1
ENSG00000100813	0.1	1
ENSG00000100814	0.1	1
ENSG00000100815	0.1	1
ENSG00000100823	0.1	1
ENSG00000100836	0.1	1
ENSG00000100842	0.1	1
ENSG00000100852	0.1	1
ENSG00000100865	0.1	1
ENSG00000100867	0.1	1
ENSG00000100883	0.1	1
ENSG00000100884	0.1	1
ENSG00000100888	0.1	1
ENSG00000100889	0.1	1
ENSG00000100890	0.1	1
ENSG00000100897	0.1	1
ENSG00000100902	0.1	1
ENSG00000100906	0.1	1
ENSG00000100908	0.1	1
ENSG00000100911	0.1	1
ENSG00000100918	0.1	1
ENSG00000100926	0.1	1
ENSG00000100938	0.1	1
ENSG00000100941	0.1	1
ENSG00000100949	0.1	1
ENSG00000100968	0.1	1
ENSG00000100983	0.1	1
ENSG00000100985	0.1	1
ENSG00000100987	0.1	1
ENSG00000100991	0.1	1
ENSG00000100994	0.1	1
ENSG00000100997	0.1	1
ENSG00000101000	0.1	1
ENSG00000101003	0.1	1
ENSG00000101017	0.1	1
ENSG00000101019	0.1	1
ENSG00000101040	0.1	1
ENSG00000101049	0.1	1
ENSG00000101052	0.1	1
ENSG00000101074	0.1	1
ENSG00000101076	0.1	1
ENSG00000101079	0.1	1
ENSG00000101082	0.1	1
ENSG00000101084	0.1	1
ENSG00000101096	0.1	1
ENSG00000101098	0.1	1
ENSG00000101104	0.1	1
ENSG00000101109	0.1	1
ENSG00000101115	0.1	1
ENSG00000101126	0.1	1
ENSG00000101132	0.1	1
ENSG00000101134	0.1	1
ENSG00000101138	0.1	1
ENSG00000101144	0.1	1
ENSG00000101146	0.1	1
ENSG00000101150	0.1	1
ENSG00000101152	0.1	1
ENSG00000101158	0.1	1
ENSG00000101160	0.1	1
ENSG00000101161	0.1	1
ENSG00000101162	0.1	1
ENSG00000101166	0.1	1
ENSG00000101180	0.1	1
ENSG00000101181	0.1	1
ENSG00000101182	0.1	1
ENSG00000101187	0.1	1
ENSG00000101188	0.1	1
ENSG00000101189	0.1	1
ENSG00000101190	0.1	1
ENSG00000101191	0.1	1
ENSG00000101193	0.1	1
ENSG00000101194	0.1	1
ENSG00000101197	0.1	1
ENSG00000101198	0.1	1
ENSG00000101199	0.1	1
ENSG00000101200	0.1	1
ENSG00000101203	0.1	1
ENSG00000101204	0.1	1
ENSG00000101210	0.1	1
ENSG00000101213	0.1	1
ENSG00000101216	0.1	1
ENSG00000101222	0.1	1
ENSG00000101224	0.1	1
ENSG00000101230	0.1	1
ENSG00000101236	0.1	1
ENSG00000101246	0.1	1
ENSG00000101247	0.1	1
ENSG00000101251	0.1	1
ENSG00000101255	0.1	1
ENSG00000101266	0.1	1
ENSG00000101276	0.1	1
ENSG00000101280	0.1	1
ENSG00000101282	0.1	1
ENSG00000101290	0.1	1
ENSG00000101292	0.1	1
ENSG00000101294	0.1	1
ENSG00000101298	0.1	1
ENSG00000101306	0.1	1
ENSG00000101307	0.1	1
ENSG00000101310	0.1	1
ENSG00000101323	0.1	1
ENSG00000101327	0.1	1
ENSG00000101331	0.1	1
ENSG00000101333	0.1	1
ENSG00000101335	0.1	1
ENSG00000101336	0.1	1
ENSG00000101337	0.1	1
ENSG00000101342	0.1	1
ENSG00000101343	0.1	1
ENSG00000101346	0.1	1
ENSG00000101347	0.1	1
ENSG00000101349	0.1	1
ENSG00000101350	0.1	1
ENSG00000101361	0.1	1
ENSG00000101363	0.1	1
ENSG00000101365	0.1	1
ENSG00000101367	0.1	1
ENSG00000101384	0.1	1
ENSG00000101391	0.1	1
ENSG00000101400	0.1	1
ENSG00000101405	0.1	1
ENSG00000101407	0.1	1
ENSG00000101412	0.1	1
ENSG00000101413	0.1	1
ENSG00000101417	0.1	1
ENSG00000101421	0.1	1
ENSG00000101425	0.1	1
ENSG00000101435	0.1	1
ENSG00000101438	0.1	1
ENSG00000101439	0.1	1
ENSG00000101440	0.1	1
ENSG00000101441	0.1	1
ENSG00000101442	0.1	1
ENSG00000101443	0.1	1
ENSG00000101444	0.1	1
ENSG00000101445	0.1	1
ENSG00000101446	0.1	1
ENSG00000101447	0.1	1
ENSG00000101448	0.1	1
ENSG00000101457	0.1	1
ENSG00000101460	0.1	1
ENSG00000101463	0.1	1
ENSG00000101473	0.1	1
ENSG00000101474	0.1	1
ENSG00000101489	0.1	1
ENSG00000101493	0.1	1
ENSG00000101542	0.1	1
ENSG00000101544	0.1	1
ENSG00000101557	0.1	1
ENSG00000101558	0.1	1
ENSG00000101574	0.1	1
ENSG00000101577	0.1	1
ENSG00000101596	0.1	1
ENSG00000101605	0.1	1
ENSG00000101608	0.1	1
ENSG00000101624	0.1	1
ENSG00000101638	0.1	1
ENSG00000101654	0.1	1
ENSG00000101665	0.1	1
ENSG00000101670	0.1	1
ENSG00000101680	0.1	1
ENSG00000101695	0.1	1
ENSG00000101745	0.1	1
ENSG00000101746	0.1	1
ENSG00000101751	0.1	1
ENSG00000101773	0.1	1
ENSG00000101782	0.1	1
ENSG00000101811	0.1	1
ENSG00000101812	0.1	1
ENSG00000101825	0.1	1
ENSG00000101842	0.1	1
ENSG00000101843	0.1	1
ENSG00000101850	0.1	1
ENSG00000101856	0.1	1
ENSG00000101868	0.1	1
ENSG00000101871	0.1	1
ENSG00000101882	0.1	1
ENSG00000101883	0.1	1
ENSG00000101890	0.1	1
ENSG00000101892	0.1	1
ENSG00000101898	0.1	1
ENSG00000101901	0.1	1
ENSG00000101911	0.1	1
ENSG00000101916	0.1	1
ENSG00000101928	0.1	1
ENSG00000101935	0.1	1
ENSG00000101940	0.1	1
ENSG00000101945	0.1	1
ENSG00000101951	0.1	1
ENSG00000101955	0.1	1
ENSG00000101958	0.1	1
ENSG00000101966	0.1	1
ENSG00000101972	0.1	1
ENSG00000101977	0.1	1
ENSG00000101981	0.1	1
ENSG00000101986	0.1	1
ENSG00000101997	0.1	1
ENSG00000102001	0.1	1
ENSG00000102003	0.1	1
ENSG00000102007	0.1	1
ENSG00000102010	0.1	1
ENSG00000102021	0.1	1
ENSG00000102024	0.1	1
ENSG00000102030	0.1	1
ENSG00000102032	0.1	1
ENSG00000102034	0.1	1
ENSG00000102038	0.1	1
ENSG00000102043	0.1	1
ENSG00000102048	0.1	1
ENSG00000102053	0.1	1
ENSG00000102054	0.1	1
ENSG00000102055	0.1	1
ENSG00000102057	0.1	1
ENSG00000102076	0.1	1
ENSG00000102078	0.1	1
ENSG00000102081	0.1	1
ENSG00000102096	0.1	1
ENSG00000102100	0.1	1
ENSG00000102103	0.1	1
ENSG00000102104	0.1	1
ENSG00000102109	0.1	1
